datetime,open,high,low,close,volume,atr,supertrend,trend,orb_high,orb_low,buy_signal,sell_signal
2026-03-27 09:00:00+00:00,22885.150390625,22886.94921875,22852.94921875,22858.099609375,0,24.7103515625,22944.0802734375,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:05:00+00:00,22856.69921875,22868.19921875,22832.19921875,22836.349609375,0,26.5953125,22929.98515625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:10:00+00:00,22837.0,22867.400390625,22832.44921875,22852.900390625,0,27.6052734375,22929.98515625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:15:00+00:00,22852.599609375,22864.150390625,22848.099609375,22855.80078125,0,26.7703125,22929.98515625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:20:00+00:00,22855.19921875,22869.19921875,22848.44921875,22855.69921875,0,27.4052734375,22929.98515625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:25:00+00:00,22856.44921875,22865.19921875,22840.400390625,22846.55078125,0,27.03515625,22929.98515625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:30:00+00:00,22845.0,22845.0,22814.099609375,22832.19921875,0,27.2701171875,22911.36015625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:35:00+00:00,22831.30078125,22831.30078125,22812.94921875,22820.650390625,0,26.86015625,22902.70546875,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:40:00+00:00,22819.80078125,22833.25,22811.900390625,22815.19921875,0,26.6751953125,22902.60078125,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:45:00+00:00,22814.400390625,22819.80078125,22806.05078125,22819.75,0,25.33515625,22888.93125,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:50:00+00:00,22820.349609375,22821.30078125,22804.80078125,22815.44921875,0,23.58515625,22883.80625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-27 09:55:00+00:00,22815.849609375,22838.25,22807.75,22835.5,0,23.03515625,22883.80625,Bearish,23173.55078125,23026.349609375,False,True
2026-03-30 03:45:00+00:00,22574.69921875,22609.80078125,22472.94921875,22522.44921875,0,55.7951171875,22708.7603515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 03:50:00+00:00,22521.19921875,22551.400390625,22500.099609375,22529.30078125,0,59.3201171875,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 03:55:00+00:00,22526.099609375,22590.400390625,22516.900390625,22580.75,0,64.5951171875,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:00:00+00:00,22581.400390625,22684.69921875,22576.75,22683.599609375,0,72.91015625,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:05:00+00:00,22681.55078125,22713.30078125,22661.900390625,22677.400390625,0,74.805078125,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:10:00+00:00,22675.80078125,22703.69921875,22652.650390625,22659.25,0,77.9849609375,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:15:00+00:00,22659.55078125,22690.0,22628.849609375,22630.44921875,0,81.9650390625,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:20:00+00:00,22630.19921875,22665.30078125,22617.19921875,22618.5,0,85.4001953125,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:25:00+00:00,22617.94921875,22629.80078125,22596.94921875,22615.30078125,0,87.0353515625,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:30:00+00:00,22614.69921875,22665.5,22604.69921875,22651.19921875,0,90.0654296875,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:35:00+00:00,22650.05078125,22650.05078125,22594.05078125,22601.599609375,0,59.5251953125,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:40:00+00:00,22600.19921875,22600.19921875,22556.599609375,22596.75,0,58.8951171875,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:45:00+00:00,22595.900390625,22603.94921875,22553.5,22556.30078125,0,56.5900390625,22703.7103515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:50:00+00:00,22555.30078125,22564.55078125,22537.650390625,22544.349609375,0,48.48515625,22696.5560546875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 04:55:00+00:00,22542.650390625,22564.0,22534.75,22534.75,0,46.2701171875,22688.1853515625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:00:00+00:00,22535.44921875,22540.25,22519.19921875,22529.150390625,0,43.2703125,22659.535546875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:05:00+00:00,22528.5,22549.5,22526.25,22538.30078125,0,39.4802734375,22656.3158203125,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:10:00+00:00,22538.849609375,22554.599609375,22512.25,22514.55078125,0,38.905078125,22650.1400390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:15:00+00:00,22513.30078125,22535.05078125,22509.44921875,22527.349609375,0,38.180078125,22636.790234375,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:20:00+00:00,22528.0,22538.30078125,22491.400390625,22493.349609375,0,36.7900390625,22625.220703125,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:25:00+00:00,22493.25,22524.19921875,22478.349609375,22490.19921875,0,35.66015625,22608.2548828125,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:30:00+00:00,22489.599609375,22509.05078125,22483.650390625,22504.30078125,0,33.7001953125,22597.451171875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:35:00+00:00,22503.44921875,22509.30078125,22472.30078125,22472.30078125,0,32.3552734375,22587.8666015625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 05:40:00+00:00,22471.44921875,22482.099609375,22454.0,22478.55078125,0,32.4751953125,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:45:00+00:00,22479.25,22483.5,22466.900390625,22481.30078125,0,31.21015625,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:50:00+00:00,22480.349609375,22486.849609375,22467.5,22482.349609375,0,31.0400390625,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 05:55:00+00:00,22481.25,22488.25,22465.80078125,22468.19921875,0,30.9599609375,22565.475390625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 06:00:00+00:00,22468.099609375,22506.30078125,22457.349609375,22503.80078125,0,31.6201171875,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:05:00+00:00,22503.30078125,22535.80078125,22503.19921875,22516.25,0,32.3201171875,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:10:00+00:00,22515.05078125,22519.150390625,22484.75,22486.650390625,0,31.0701171875,22565.475390625,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:15:00+00:00,22485.69921875,22485.69921875,22460.400390625,22464.55078125,0,29.11015625,22560.3802734375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 06:20:00+00:00,22465.05078125,22480.25,22453.150390625,22478.599609375,0,29.280078125,22554.5404296875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:25:00+00:00,22477.69921875,22489.849609375,22468.150390625,22484.0,0,27.75,22554.5404296875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:30:00+00:00,22483.150390625,22560.599609375,22480.30078125,22549.349609375,0,32.969921875,22554.5404296875,Bearish,22609.80078125,22472.94921875,False,False
2026-03-30 06:35:00+00:00,22549.05078125,22594.5,22545.650390625,22558.30078125,0,36.194921875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 06:40:00+00:00,22557.55078125,22578.099609375,22553.80078125,22567.099609375,0,36.68984375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 06:45:00+00:00,22566.900390625,22577.44921875,22550.849609375,22555.30078125,0,37.1048828125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 06:50:00+00:00,22555.349609375,22594.099609375,22531.05078125,22531.30078125,0,38.5146484375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 06:55:00+00:00,22531.150390625,22534.599609375,22502.849609375,22519.150390625,0,38.4294921875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:00:00+00:00,22519.849609375,22523.5,22508.0,22517.400390625,0,36.539453125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:05:00+00:00,22516.650390625,22569.44921875,22514.05078125,22565.599609375,0,39.454296875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:10:00+00:00,22564.650390625,22579.30078125,22555.80078125,22557.05078125,0,39.0943359375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:15:00+00:00,22557.349609375,22560.69921875,22530.55078125,22530.55078125,0,39.9392578125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:20:00+00:00,22530.099609375,22533.05078125,22484.05078125,22503.94921875,0,36.809375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:25:00+00:00,22501.75,22506.69921875,22491.75,22505.80078125,0,33.4193359375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:30:00+00:00,22506.099609375,22511.400390625,22486.150390625,22491.349609375,0,33.514453125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:35:00+00:00,22490.849609375,22504.900390625,22485.349609375,22495.80078125,0,32.8095703125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:40:00+00:00,22495.30078125,22506.94921875,22481.44921875,22499.19921875,0,29.0546875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:45:00+00:00,22498.55078125,22516.349609375,22479.099609375,22484.94921875,0,29.6046875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:50:00+00:00,22485.30078125,22495.05078125,22482.19921875,22484.349609375,0,29.33984375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 07:55:00+00:00,22484.25,22486.400390625,22456.55078125,22476.44921875,0,26.7849609375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 08:00:00+00:00,22476.19921875,22486.05078125,22464.05078125,22485.80078125,0,26.6349609375,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 08:05:00+00:00,22485.599609375,22502.099609375,22474.25,22493.650390625,0,26.405078125,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 08:10:00+00:00,22494.349609375,22500.5,22454.849609375,22462.05078125,0,26.0701171875,22461.4904296875,Bullish,22609.80078125,22472.94921875,False,False
2026-03-30 08:15:00+00:00,22461.150390625,22468.150390625,22446.69921875,22448.0,0,26.7203125,22537.5857421875,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:20:00+00:00,22445.55078125,22452.900390625,22420.5,22422.099609375,0,27.4353515625,22519.00625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:25:00+00:00,22420.94921875,22441.599609375,22420.150390625,22428.80078125,0,27.6251953125,22513.7505859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:30:00+00:00,22428.099609375,22487.19921875,22423.75,22462.30078125,0,31.4201171875,22513.7505859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:35:00+00:00,22461.19921875,22475.849609375,22449.44921875,22449.44921875,0,30.33515625,22513.7505859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:40:00+00:00,22449.05078125,22451.900390625,22419.150390625,22420.5,0,32.325,22513.7505859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:45:00+00:00,22420.19921875,22425.349609375,22409.599609375,22411.55078125,0,30.9150390625,22510.2197265625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:50:00+00:00,22412.349609375,22431.849609375,22383.44921875,22388.0,0,33.555078125,22508.3146484375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 08:55:00+00:00,22386.0,22394.400390625,22376.349609375,22378.05078125,0,32.5751953125,22483.1005859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:00:00+00:00,22376.55078125,22410.599609375,22360.650390625,22362.5,0,33.005078125,22483.1005859375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:05:00+00:00,22361.400390625,22378.5,22352.19921875,22362.900390625,0,33.4900390625,22465.8197265625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:10:00+00:00,22363.44921875,22383.900390625,22358.69921875,22366.80078125,0,32.7701171875,22465.8197265625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:15:00+00:00,22365.599609375,22383.400390625,22341.0,22362.0,0,34.865234375,22465.8197265625,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:20:00+00:00,22361.349609375,22376.900390625,22344.69921875,22348.5,0,31.7404296875,22456.02109375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:25:00+00:00,22347.69921875,22357.80078125,22338.30078125,22349.94921875,0,31.050390625,22441.201953125,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:30:00+00:00,22348.5,22348.5,22285.55078125,22291.19921875,0,34.215234375,22419.67109375,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:35:00+00:00,22291.19921875,22307.69921875,22289.099609375,22299.400390625,0,34.5001953125,22401.9,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:40:00+00:00,22297.099609375,22342.0,22295.44921875,22335.599609375,0,34.315234375,22401.9,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:45:00+00:00,22335.44921875,22356.55078125,22325.150390625,22341.80078125,0,35.6501953125,22401.9,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:50:00+00:00,22342.30078125,22381.25,22341.849609375,22377.44921875,0,34.6001953125,22401.9,Bearish,22609.80078125,22472.94921875,False,True
2026-03-30 09:55:00+00:00,22376.0,22391.0,22359.150390625,22379.19921875,0,35.155078125,22401.9,Bearish,22609.80078125,22472.94921875,False,True
2026-04-01 03:45:00+00:00,22878.900390625,22894.69921875,22811.400390625,22887.0,0,84.1849609375,22600.494921875,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 03:50:00+00:00,22888.599609375,22902.400390625,22872.55078125,22899.55078125,0,82.9298828125,22638.6859375,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 03:55:00+00:00,22900.0,22930.150390625,22898.25,22929.75,0,82.8998046875,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:00:00+00:00,22928.55078125,22936.900390625,22845.44921875,22854.5,0,90.094921875,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:05:00+00:00,22853.25,22854.0,22824.150390625,22828.099609375,0,86.6900390625,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:10:00+00:00,22828.5,22873.69921875,22827.400390625,22854.94921875,0,89.4599609375,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:15:00+00:00,22851.44921875,22898.099609375,22848.5,22897.55078125,0,89.76484375,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:20:00+00:00,22897.75,22932.099609375,22896.19921875,22915.150390625,0,90.21484375,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:25:00+00:00,22914.94921875,22919.099609375,22885.0,22893.150390625,0,89.6798828125,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
2026-04-01 04:30:00+00:00,22892.900390625,22941.0,22890.44921875,22927.150390625,0,91.55,22665.50078125,Bullish,22930.150390625,22811.400390625,False,False
