date,time,open,high,low,close,volume,atr,supertrend,trend,orb_high,orb_low,buy_signal,sell_signal
30-03-2026,14:05:00,22461.19922,22475.84961,22449.44922,22449.44922,0,30.33515625,22513.75059,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:10:00,22449.05078,22451.90039,22419.15039,22420.5,0,32.325,22513.75059,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:15:00,22420.19922,22425.34961,22409.59961,22411.55078,0,30.91503906,22510.21973,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:20:00,22412.34961,22431.84961,22383.44922,22388,0,33.55507813,22508.31465,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:25:00,22386,22394.40039,22376.34961,22378.05078,0,32.57519531,22483.10059,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:30:00,22376.55078,22410.59961,22360.65039,22362.5,0,33.00507813,22483.10059,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:35:00,22361.40039,22378.5,22352.19922,22362.90039,0,33.49003906,22465.81973,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:40:00,22363.44922,22383.90039,22358.69922,22366.80078,0,32.77011719,22465.81973,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:45:00,22365.59961,22383.40039,22341,22362,0,34.86523438,22465.81973,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:50:00,22361.34961,22376.90039,22344.69922,22348.5,0,31.74042969,22456.02109,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,14:55:00,22347.69922,22357.80078,22338.30078,22349.94922,0,31.05039063,22441.20195,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:00:00,22348.5,22348.5,22285.55078,22291.19922,0,34.21523438,22419.67109,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:05:00,22291.19922,22307.69922,22289.09961,22299.40039,0,34.50019531,22401.9,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:10:00,22297.09961,22342,22295.44922,22335.59961,0,34.31523438,22401.9,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:15:00,22335.44922,22356.55078,22325.15039,22341.80078,0,35.65019531,22401.9,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:20:00,22342.30078,22381.25,22341.84961,22377.44922,0,34.60019531,22401.9,Bearish,22609.80078,22472.94922,FALSE,TRUE
30-03-2026,15:25:00,22376,22391,22359.15039,22379.19922,0,35.15507813,22401.9,Bearish,22609.80078,22472.94922,FALSE,TRUE
01-04-2026,09:15:00,22878.90039,22894.69922,22811.40039,22887,0,84.18496094,22600.49492,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:20:00,22888.59961,22902.40039,22872.55078,22899.55078,0,82.92988281,22638.68594,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:25:00,22900,22930.15039,22898.25,22929.75,0,82.89980469,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:30:00,22928.55078,22936.90039,22845.44922,22854.5,0,90.09492188,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:35:00,22853.25,22854,22824.15039,22828.09961,0,86.69003906,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:40:00,22828.5,22873.69922,22827.40039,22854.94922,0,89.45996094,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:45:00,22851.44922,22898.09961,22848.5,22897.55078,0,89.76484375,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:50:00,22897.75,22932.09961,22896.19922,22915.15039,0,90.21484375,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,09:55:00,22914.94922,22919.09961,22885,22893.15039,0,89.67988281,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:00:00,22892.90039,22941,22890.44922,22927.15039,0,91.55,22665.50078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:05:00,22927.55078,22932,22905.09961,22906.80078,0,42.69003906,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:10:00,22907.44922,22907.44922,22862.55078,22868.84961,0,44.19492188,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:15:00,22867.90039,22878.84961,22857.40039,22871.15039,0,43.14980469,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:20:00,22871.69922,22879.44922,22822.05078,22828.34961,0,39.74453125,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:25:00,22827.84961,22828.15039,22772.09961,22796.5,0,42.33457031,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:30:00,22797.09961,22816.30078,22778.34961,22796,0,41.49980469,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:35:00,22796.40039,22816.40039,22796.15039,22813.80078,0,38.57988281,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:40:00,22813.15039,22815,22787.34961,22807.5,0,37.75488281,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:45:00,22808.59961,22820.25,22791.90039,22797.15039,0,37.17988281,22790.47969,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,10:50:00,22797.59961,22802.05078,22783.44922,22789.84961,0,33.98496094,22894.70488,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,10:55:00,22791.5,22791.5,22769.69922,22770.75,0,33.475,22881.02461,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:00:00,22771.34961,22771.34961,22744.5,22749.09961,0,31.67011719,22852.93516,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:05:00,22748.69922,22786,22738.59961,22770.55078,0,34.26523438,22852.93516,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:10:00,22771.19922,22791.65039,22758.09961,22763.75,0,31.88046875,22852.93516,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:15:00,22763.55078,22767.55078,22747.69922,22767.19922,0,28.240625,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:20:00,22766.80078,22782.80078,22764.90039,22781.65039,0,26.23554688,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:25:00,22781.5,22800.65039,22781.5,22790.09961,0,26.11054688,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:30:00,22788.84961,22811.65039,22786.44922,22798.5,0,25.865625,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:35:00,22797.65039,22814.34961,22788.84961,22813.44922,0,25.58066406,22842.34688,Bearish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,11:40:00,22813.5,22822.65039,22798.19922,22799.15039,0,26.165625,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:45:00,22797.65039,22798.65039,22743.65039,22754.09961,0,29.53554688,22842.34688,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:50:00,22751.94922,22765,22742.59961,22745.59961,0,29.090625,22841.07168,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,11:55:00,22743.19922,22778.15039,22736.94922,22775.90039,0,28.47070313,22841.07168,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,12:00:00,22774.09961,22841.15039,22774.09961,22838.75,0,31.82070313,22841.07168,Bearish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:05:00,22834.55078,22842.40039,22827,22839.15039,0,31.37558594,22841.07168,Bearish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:10:00,22837.80078,22864.59961,22828.15039,22859.30078,0,33.23046875,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:15:00,22857.75,22864.19922,22834.69922,22837.75,0,34.26542969,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:20:00,22836.30078,22841.94922,22825.55078,22831.40039,0,33.38515625,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:25:00,22829.55078,22836.94922,22817.84961,22832.80078,0,32.74511719,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:30:00,22831,22847.40039,22824.25,22829.5,0,32.61503906,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:35:00,22827.94922,22842.69922,22816.55078,22842.5,0,29.67988281,22746.68359,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:40:00,22841.55078,22856.34961,22829.55078,22834.59961,0,30.11972656,22752.59102,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:45:00,22834.94922,22881.09961,22833.84961,22868.65039,0,30.72460938,22765.30078,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:50:00,22868.44922,22875.55078,22860.40039,22873.55078,0,25.53457031,22791.37188,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,12:55:00,22873.05078,22874.34961,22855.69922,22862.05078,0,25.85957031,22791.37188,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:00:00,22862.09961,22873.59961,22855.5,22864.59961,0,24.02460938,22792.47598,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:05:00,22864.90039,22878.55078,22862.09961,22869.15039,0,22.71972656,22802.16602,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:10:00,22868.94922,22883.40039,22842.69922,22883.30078,0,25.15,22802.16602,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:15:00,22883.19922,22897.94922,22839.84961,22843,0,29.05,22802.16602,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:20:00,22843,22843.5,22805.59961,22810.59961,0,30.525,22802.16602,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:25:00,22810.55078,22812.44922,22795,22807.94922,0,29.65507813,22802.16602,Bullish,22930.15039,22811.40039,FALSE,FALSE
01-04-2026,13:30:00,22808.34961,22808.34961,22760.09961,22776.75,0,31.80019531,22879.6252,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,13:35:00,22776.25,22776.34961,22748.5,22764.75,0,29.90019531,22852.12539,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,13:40:00,22763.90039,22763.90039,22649.75,22675.15039,0,39.88515625,22826.48066,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,13:45:00,22674.84961,22720.5,22658.69922,22703.19922,0,44.20019531,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,13:50:00,22702.44922,22708.59961,22691.5,22697.94922,0,44.10019531,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,13:55:00,22697.55078,22725.90039,22690.5,22703.65039,0,45.99511719,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:00:00,22703.75,22730.5,22688.19922,22720.80078,0,46.15507813,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:05:00,22720.65039,22739.84961,22715.44922,22737.25,0,42.78515625,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:10:00,22739,22756.59961,22727.90039,22753,0,41.86503906,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:15:00,22754.34961,22756.80078,22723.75,22742.05078,0,43.42519531,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:20:00,22741.34961,22743.09961,22709.94922,22723.40039,0,41.91523438,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:25:00,22723.15039,22736,22717,22733.40039,0,40.99023438,22822.2002,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:30:00,22734.55078,22734.90039,22704.44922,22709.15039,0,32.53535156,22817.28086,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:35:00,22708.25,22709.34961,22665.19922,22667.75,0,30.7703125,22779.58535,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:40:00,22666.19922,22678.55078,22641.40039,22662.65039,0,32.77539063,22758.30176,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:45:00,22660.59961,22662.5,22619.05078,22641.19922,0,33.5953125,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:50:00,22640.90039,22666.75,22629.80078,22657.19922,0,33.06015625,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,14:55:00,22656.80078,22685.34961,22644.84961,22647.80078,0,34.67011719,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:00:00,22651.25,22692.55078,22651.25,22676.75,0,36.27519531,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:05:00,22676.94922,22684.40039,22669.90039,22682.09961,0,34.42011719,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:10:00,22682.75,22691.30078,22670.05078,22671.65039,0,33.23007813,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:15:00,22671.09961,22688.5,22668.59961,22681.09961,0,33.32011719,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:20:00,22681.25,22683.90039,22672.94922,22683.5,0,31.37011719,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
01-04-2026,15:25:00,22683.55078,22706.30078,22674.59961,22703.15039,0,30.12519531,22741.56133,Bearish,22930.15039,22811.40039,FALSE,TRUE
02-04-2026,09:15:00,22383.40039,22383.40039,22209.5,22228,0,75.77519531,22523.77578,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:20:00,22226.34961,22255.94922,22215.59961,22252.15039,0,75.45019531,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:25:00,22251.44922,22261.59961,22236.34961,22245.55078,0,74.28027344,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:30:00,22244.44922,22268.75,22239.44922,22255.40039,0,73.16035156,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:35:00,22255.40039,22290.75,22244,22251.44922,0,73.36035156,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:40:00,22249.90039,22278.09961,22244,22262.55078,0,75.3203125,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:45:00,22264.44922,22273.19922,22227.34961,22235.65039,0,77.78027344,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:50:00,22235.69922,22241.69922,22212.69922,22221.15039,0,78.69023438,22462.125,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,09:55:00,22220.80078,22227.55078,22205.84961,22206.5,0,79.76523438,22455.9959,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,10:00:00,22206.80078,22229.80078,22190.44922,22215.09961,0,80.53027344,22451.71582,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:05:00,22216.09961,22216.09961,22184.69922,22186.40039,0,34.30527344,22303.31523,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,10:10:00,22186.34961,22236.65039,22183.30078,22234.34961,0,35.60527344,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:15:00,22234.5,22234.5,22190.65039,22205.34961,0,37.46523438,22303.31523,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,10:20:00,22206.55078,22226.5,22189.44922,22191.30078,0,38.24023438,22303.31523,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,10:25:00,22189.75,22221.40039,22188.94922,22217.65039,0,36.81035156,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:30:00,22216.84961,22229,22208.5,22214,0,35.45039063,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:35:00,22213.40039,22224.34961,22206.80078,22221.34961,0,32.6203125,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:40:00,22219.94922,22236.19922,22215.09961,22221.40039,0,31.83027344,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:45:00,22221.19922,22225.09961,22189.44922,22206.34961,0,33.22519531,22303.31523,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,10:50:00,22204.84961,22237.44922,22199.25,22226.59961,0,33.10996094,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,10:55:00,22225.59961,22249.5,22220.30078,22243.69922,0,32.88984375,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:00:00,22242.94922,22250.19922,22230.30078,22234.84961,0,29.54472656,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:05:00,22236.30078,22243.34961,22222.40039,22235.69922,0,27.2546875,22303.31523,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:10:00,22233.40039,22235.05078,22217.94922,22227.65039,0,25.32460938,22302.47383,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:15:00,22225.84961,22230.80078,22206.05078,22217.65039,0,24.55449219,22292.08926,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:20:00,22216.59961,22220.55078,22206.25,22212,0,23.93457031,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:25:00,22209,22222.75,22202.75,22207.59961,0,24.1796875,22285.2041,Bearish,22383.40039,22209.5,FALSE,TRUE
02-04-2026,11:30:00,22206.5,22224.09961,22203.69922,22219.80078,0,24.10976563,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:35:00,22218.90039,22239.19922,22218.30078,22234.40039,0,22.63457031,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:40:00,22234.75,22237.25,22221.40039,22225.5,0,20.39960938,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:45:00,22223.15039,22251.05078,22223.09961,22242,0,20.27480469,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:50:00,22243.44922,22256.75,22241.65039,22245.19922,0,19.79492188,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,11:55:00,22247.40039,22300.59961,22243.59961,22277.19922,0,23.4,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:00:00,22277.55078,22288.75,22260.40039,22271.25,0,24.45996094,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:05:00,22269.5,22270.19922,22244.55078,22262.40039,0,24.65488281,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:10:00,22264.30078,22277.40039,22259.05078,22267,0,25.05976563,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:15:00,22267.84961,22272.44922,22256.90039,22261.65039,0,24.61464844,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:20:00,22261.44922,22266.19922,22231.25,22261.65039,0,26.06953125,22285.2041,Bearish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:25:00,22258.90039,22295,22255.69922,22295,0,27.90976563,22191.62031,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:30:00,22294.5,22319.44922,22285.15039,22316.55078,0,29.7546875,22213.03574,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:35:00,22316.44922,22360.75,22307.69922,22348.59961,0,32.26464844,22237.43066,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:40:00,22349.30078,22368.09961,22334.30078,22361.84961,0,34.13457031,22248.79648,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:45:00,22363.05078,22367.05078,22336.65039,22350.90039,0,31.47460938,22257.42676,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:50:00,22351.15039,22362.94922,22323.55078,22324.65039,0,32.57949219,22257.42676,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,12:55:00,22326.25,22371.69922,22325.19922,22364.80078,0,34.61445313,22257.42676,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,13:00:00,22365.30078,22405.19922,22364.84961,22373.34961,0,36.81933594,22274.56641,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,13:05:00,22372.90039,22378.75,22330.90039,22376.80078,0,40.04941406,22274.56641,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,13:10:00,22376.80078,22376.90039,22355.34961,22369.84961,0,38.70957031,22274.56641,Bullish,22383.40039,22209.5,FALSE,FALSE
02-04-2026,13:15:00,22368.5,22394.65039,22360.30078,22389.09961,0,38.21445313,22274.56641,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:20:00,22388.44922,22439.65039,22385.65039,22439.65039,0,40.18457031,22292.09668,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:25:00,22439.75,22488.25,22421.05078,22488.25,0,41.59941406,22329.85215,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:30:00,22488.44922,22502.40039,22458,22491.80078,0,42.65957031,22352.22148,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:35:00,22491,22522.65039,22465.15039,22517.80078,0,45.36953125,22357.7918,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:40:00,22519.15039,22543.30078,22513.40039,22535.65039,0,44.41972656,22395.09141,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:45:00,22537.80078,22560.09961,22524.5,22533.80078,0,43.27480469,22412.47539,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:50:00,22533.55078,22560.19922,22519.09961,22532.05078,0,43.34492188,22412.47539,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,13:55:00,22530.15039,22538.44922,22493.80078,22530.34961,0,43.02480469,22412.47539,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:00:00,22529.44922,22561.55078,22519.84961,22560,0,45.03984375,22412.47539,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:05:00,22558.90039,22571.80078,22537.30078,22567.94922,0,45.05488281,22419.38613,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:10:00,22566.69922,22628.25,22566.40039,22627.25,0,45.83984375,22459.80566,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:15:00,22625.84961,22672.59961,22618.40039,22651.94922,0,44.53984375,22511.88047,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:20:00,22651.55078,22675.25,22637.75,22673.84961,0,43.84980469,22524.95059,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:25:00,22672.55078,22684.30078,22645.84961,22665.65039,0,41.94492188,22539.24043,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:30:00,22665.55078,22706,22656.59961,22689.15039,0,43.89492188,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:35:00,22690.34961,22694.5,22620.94922,22629.15039,0,47.69003906,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:40:00,22630.84961,22639.59961,22572.84961,22584.59961,0,50.25507813,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:45:00,22584.40039,22634.94922,22569.15039,22615.5,0,52.37011719,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:50:00,22614.90039,22663.59961,22609.90039,22659.55078,0,53.56992188,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,14:55:00,22659.09961,22667.15039,22641.65039,22656.80078,0,52.66992188,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:00:00,22658.30078,22697.34961,22650.80078,22688.75,0,51.13984375,22549.61504,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:05:00,22689.84961,22747.05078,22686.94922,22746.65039,0,51.73007813,22561.80977,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:10:00,22747.90039,22761.44922,22733.5,22760.40039,0,50.775,22595.14961,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:15:00,22761.94922,22781.94922,22715.59961,22718.15039,0,53.56484375,22595.14961,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:20:00,22717.65039,22724.34961,22673.59961,22689.15039,0,53.69980469,22595.14961,Bullish,22383.40039,22209.5,TRUE,FALSE
02-04-2026,15:25:00,22690.44922,22711.5,22678.5,22700.25,0,49.64472656,22595.14961,Bullish,22383.40039,22209.5,TRUE,FALSE
06-04-2026,09:15:00,22785.84961,22785.84961,22592.30078,22666.05078,0,62.32460938,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:20:00,22671.30078,22714.34961,22646.69922,22653.55078,0,62.50976563,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:25:00,22657.25,22661.94922,22602.19922,22609.05078,0,63.11484375,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:30:00,22604.84961,22684.84961,22596.5,22681.05078,0,69.39980469,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:35:00,22681.69922,22746.90039,22678.19922,22704.34961,0,71.61503906,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:40:00,22704.84961,22714.34961,22602.19922,22620.19922,0,76.81992188,22595.14961,Bullish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,09:45:00,22620.19922,22636.34961,22589.90039,22589.90039,0,78.66992188,22849.13477,Bearish,22785.84961,22592.30078,FALSE,TRUE
06-04-2026,09:50:00,22591.09961,22603.25,22569,22573,0,75.45996094,22812.50488,Bearish,22785.84961,22592.30078,FALSE,TRUE
06-04-2026,09:55:00,22571.09961,22586.55078,22568.40039,22569.30078,0,72.2,22794.07559,Bearish,22785.84961,22592.30078,FALSE,TRUE
06-04-2026,10:00:00,22569.09961,22591.59961,22562.84961,22589.59961,0,71.775,22792.54961,Bearish,22785.84961,22592.30078,FALSE,TRUE
06-04-2026,10:05:00,22590.44922,22632.05078,22586,22614.94922,0,57.02519531,22780.10098,Bearish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,10:10:00,22615.84961,22656.80078,22597.25,22654.84961,0,56.21523438,22780.10098,Bearish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,10:15:00,22659.80078,22679.69922,22613.30078,22638.59961,0,56.88007813,22780.10098,Bearish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,10:20:00,22639.5,22662.80078,22637,22640.55078,0,50.62519531,22780.10098,Bearish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,10:25:00,22638.34961,22645,22591.30078,22634.44922,0,49.125,22765.52539,Bearish,22785.84961,22592.30078,FALSE,FALSE
06-04-2026,10:30:00,22634.05078,22640.40039,22598.84961,22636.80078,0,42.06503906,22745.82012,Bearish,22785.84961,22592.30078,FALSE,FALSE
